Token,Section,Matched Token,Similarity,Object ID,Title Text,Section ID
figur,Wood Carvings and Weathervanes,figur,1,19912,Male Tea Shop Figure,6
figur,Wood Carvings and Weathervanes,figur,1,27723,Jigging Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22279,Figure of a Felon,6
figur,Wood Carvings and Weathervanes,figur,1,22261,Tobacco Store - Male Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22209,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28485,Cigar Store Figure - Blackamoor,6
figur,Wood Carvings and Weathervanes,figur,1,13170,Figured Material from Quilt,6
figur,Wood Carvings and Weathervanes,figur,1,13171,Figured Material from Quilt,6
figur,Wood Carvings and Weathervanes,figur,1,13172,Figured Material from Quilt,6
figur,Wood Carvings and Weathervanes,figur,1,18983,"New Mexico, ""Bulto"", Polychromed Wooden Figure",6
figur,Wood Carvings and Weathervanes,figur,1,19004,Bulto (Wooden Figure of Saint),6
figur,Wood Carvings and Weathervanes,figur,1,19005,Bulto-Figure of Saint,6
figur,Wood Carvings and Weathervanes,figur,1,19162,"New Mexico, ""Bulto"", Polychromed Wooden Figure",6
figur,Wood Carvings and Weathervanes,figur,1,19097,"""Faith, Hope and Charity"": Stone Figures from Facade of Mission",6
figur,Wood Carvings and Weathervanes,figur,1,28504,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,23961,Deer Lawn Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28949,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22234,"Garden Figure ""Pomona""",6
figur,Wood Carvings and Weathervanes,figur,1,22244,"Seated Figure: ""Liberty""",6
figur,Wood Carvings and Weathervanes,figur,1,22269,Wooden Garden Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22270,"Wooden ""Mercury"" Figure",6
figur,Wood Carvings and Weathervanes,figur,1,29226,Figure of Justice,6
figur,Wood Carvings and Weathervanes,figur,1,22208,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22212,Wooden Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20292,Cigar Store Figure: Punch,6
figur,Wood Carvings and Weathervanes,figur,1,28506,Figure of Justice,6
figur,Wood Carvings and Weathervanes,figur,1,22016,Cast Iron Figure,6
figur,Wood Carvings and Weathervanes,figur,1,19924,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22108,Tobacco Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22207,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22214,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22233,Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22255,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22258,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,19928,Shop Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20332,Carved Figure (Possibly a Tailor's Shop Sign),6
figur,Wood Carvings and Weathervanes,figur,1,17024,Magic Lamp Clock in 18th Century Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22032,Figure of Knickerbocker,6
figur,Wood Carvings and Weathervanes,figur,1,21912,Eagle Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22262,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22249,Dapper Dan Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22277,Commemorative Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22306,Tavern Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28747,Horse Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22211,"Cigar Store Figure ""Sailor""",6
figur,Wood Carvings and Weathervanes,figur,1,21370,Circus Wagon Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22235,"Carved Wood Figure - ""Flying Mercury""",6
figur,Wood Carvings and Weathervanes,figur,1,22307,Tea Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22297,Figure of Coachman,6
figur,Wood Carvings and Weathervanes,figur,1,22229,Cigar Store Figure: Turk,6
figur,Wood Carvings and Weathervanes,figur,1,20302,Circus Wagon Figure: Pan,6
figur,Wood Carvings and Weathervanes,figur,1,20228,Circus Wagon Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20235,Circus wagon figure: medieval lady,6
figur,Wood Carvings and Weathervanes,figur,1,21356,Circus Wagon Figure: Muse,6
figur,Wood Carvings and Weathervanes,figur,1,28526,Circus Wagon Figure,6
figur,Wood Carvings and Weathervanes,figur,1,29225,Circus Wagon Figure: Medieval Lady,6
figur,Wood Carvings and Weathervanes,figur,1,29371,Circus Wagon Figure: Muse,6
figur,Wood Carvings and Weathervanes,figur,1,29495,Circus Wagon Figure,6
figur,Wood Carvings and Weathervanes,figur,1,74869,"Circus Wagon Figure: ""Dancing Girl""",6
figur,Wood Carvings and Weathervanes,figur,1,22225,Shop Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22308,Tea Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20153,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22309,Tea Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28486,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28986,"""Symbolic"" Figure Carvings",6
figur,Wood Carvings and Weathervanes,figur,1,22014,Soldier Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28489,Tavern Sign Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20232,Circus wagon figure: dancing girl,6
figur,Wood Carvings and Weathervanes,figur,1,21357,Circus Wagon Figure: Pan,6
figur,Wood Carvings and Weathervanes,figur,1,29308,Circus Wagon Figure: Dancing Girl,6
figur,Wood Carvings and Weathervanes,figur,1,19802,Petroglyphs - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19805,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19806,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19807,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19808,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19810,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,19811,Petroglyph - Human Figures,6
figur,Wood Carvings and Weathervanes,figur,1,20263,Circus Wagon Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22228,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28561,Figure of a Sailor,6
figur,Wood Carvings and Weathervanes,figur,1,29057,Figure of a Girl,6
figur,Wood Carvings and Weathervanes,figur,1,18962,Penetente Death Cart & Death Figure,6
figur,Wood Carvings and Weathervanes,figur,1,18963,"Figure of Death ""Muerto""",6
figur,Wood Carvings and Weathervanes,figur,1,18964,"""El Muerto"" Death Figure and Cart",6
figur,Wood Carvings and Weathervanes,figur,1,18994,Head of Carved Figure with Tin Crown,6
figur,Wood Carvings and Weathervanes,figur,1,20493,Garden Figure (Rabbit),6
figur,Wood Carvings and Weathervanes,figur,1,23861,Newel Figure,6
figur,Wood Carvings and Weathervanes,figur,1,15755,Pa. German Chalkware Angel Figure,6
figur,Wood Carvings and Weathervanes,figur,1,16011,Pa. German Eagle Figure,6
figur,Wood Carvings and Weathervanes,figur,1,20447,Figure of a Deer,6
figur,Wood Carvings and Weathervanes,figur,1,20917,Sea Gull Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22003,Draped Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22027,Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22028,Chalkware Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22039,Figure of Napolean,6
figur,Wood Carvings and Weathervanes,figur,1,22259,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22260,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28585,Toby Figure,6
figur,Wood Carvings and Weathervanes,figur,1,29458,Figure of a Black Man,6
figur,Wood Carvings and Weathervanes,figur,1,22296,Drug Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22274,Carved Figure,6
figur,Wood Carvings and Weathervanes,figur,1,29324,"Cigar Store Figure: ""Punch""",6
figur,Wood Carvings and Weathervanes,figur,1,22304,Tavern Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22236,Garden or Circus Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28529,Circus Wagon Figure: Turk,6
figur,Wood Carvings and Weathervanes,figur,1,20253,Carousel Calliope Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22218,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22226,"Cigar Store Figure: ""Punch""",6
figur,Wood Carvings and Weathervanes,figur,1,22237,Garden Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22241,"Decorative Figures ""Peace and Plenty""",6
figur,Wood Carvings and Weathervanes,figur,1,28477,Cigar Store Figure: Clown,6
figur,Wood Carvings and Weathervanes,figur,1,29282,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22070,Fountain Figure,6
figur,Wood Carvings and Weathervanes,figur,1,28981,Half-Length Figure,6
figur,Wood Carvings and Weathervanes,figur,1,27726,Toy Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22105,Wooden Pocahontas Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22245,"""Little Fanny"" Carved Figure",6
figur,Wood Carvings and Weathervanes,figur,1,28534,Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22232,Figure,6
figur,Wood Carvings and Weathervanes,figur,1,21910,Pilot House Figure (Eagle),6
figur,Wood Carvings and Weathervanes,figur,1,21909,Pilot House Figure (Eagle),6
figur,Wood Carvings and Weathervanes,figur,1,22227,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22230,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22231,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22247,Nubian Slave Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22256,Tavern Figure,6
figur,Wood Carvings and Weathervanes,figur,1,22263,Cigar Store Figure,6
figur,Wood Carvings and Weathervanes,figur,1,29024,Garden Figure - George Washington,6
work,Tools Hardware Firearms and Vehicles,work,1,23802,Iron Work on Stairway,3
work,Tools Hardware Firearms and Vehicles,work,1,23804,Iron Work on Balcony,3
work,Tools Hardware Firearms and Vehicles,work,1,23999,Iron Work on Doorway,3
work,Tools Hardware Firearms and Vehicles,work,1,17933,Sewing and Work Table,3
work,Tools Hardware Firearms and Vehicles,work,1,17934,Sewing and Work Table,3
work,Tools Hardware Firearms and Vehicles,work,1,17925,Work Table,3
work,Tools Hardware Firearms and Vehicles,work,1,17915,Work Table,3
work,Tools Hardware Firearms and Vehicles,work,1,17906,Work Table,3
work,Tools Hardware Firearms and Vehicles,work,1,16137,Shaker Work Apron,3
work,Tools Hardware Firearms and Vehicles,work,1,23940,Cast Iron Work,3
work,Tools Hardware Firearms and Vehicles,work,1,51134,Saddler's Work Bench,3
work,Tools Hardware Firearms and Vehicles,work,1,23977,Iron Work,3
work,Tools Hardware Firearms and Vehicles,work,1,23962,Iron Work,3
work,Tools Hardware Firearms and Vehicles,work,1,16135,Shaker Work Apron,3
work,Tools Hardware Firearms and Vehicles,work,1,25803,Scroll Work,3
work,Tools Hardware Firearms and Vehicles,work,1,20848,Hand Made Work Basket,3
work,Tools Hardware Firearms and Vehicles,work,1,21029,Wooden Work Box,3
work,Tools Hardware Firearms and Vehicles,work,1,25675,Shaker Tailor's Work Bench,3
work,Tools Hardware Firearms and Vehicles,work,1,23901,Iron Work on Balcony,3
work,Tools Hardware Firearms and Vehicles,work,1,23982,Iron Work in Attic Window,3
work,Tools Hardware Firearms and Vehicles,work,1,12420,Crewel Work Wreath,3
work,Tools Hardware Firearms and Vehicles,work,1,13789,Man's Work Shirt,3
work,Tools Hardware Firearms and Vehicles,work,1,16299,American Chair with Turkey Work,3
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,24020,Jeweler's Wire Making Machine,0
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,25587,Sewing Machine,0
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,25589,Sewing Machine,0
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,25588,Sewing Machine,0
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,25586,Sewing Machine,0
machin,Textiles Costume and Jewelry,stick,0.35469019412994385,21247,Cancelling Machine,0
machin,Tools Hardware Firearms and Vehicles,machin,1,24020,Jeweler's Wire Making Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,24020,Jeweler's Wire Making Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25587,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25587,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25589,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25589,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25588,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25588,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25586,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,25586,Sewing Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,21247,Cancelling Machine,3
machin,Tools Hardware Firearms and Vehicles,machin,1,21247,Cancelling Machine,3
hardwar,The Art and Design of Utopian and Religious Communities,hardwar,1,24111,Iron Hardware,1
hardwar,The Art and Design of Utopian and Religious Communities,hardwar,1,20244,Hardware Shop Sign,1
hardwar,The Art and Design of Utopian and Religious Communities,hardwar,1,18769,Hardware Details (of doors),1
hardwar,The Art and Design of Utopian and Religious Communities,hardwar,1,23561,Hardware (Hinge),1
hardwar,Tools Hardware Firearms and Vehicles,hardwar,1,24111,Iron Hardware,3
hardwar,Tools Hardware Firearms and Vehicles,hardwar,1,20244,Hardware Shop Sign,3
hardwar,Tools Hardware Firearms and Vehicles,hardwar,1,18769,Hardware Details (of doors),3
hardwar,Tools Hardware Firearms and Vehicles,hardwar,1,23561,Hardware (Hinge),3
costum,Textiles Costume and Jewelry,costum,1,27494,Costume Doll,0
costum,Textiles Costume and Jewelry,costum,1,27557,Costume Doll,0
costum,Textiles Costume and Jewelry,costum,1,29169,Shaker Man's Costume,0
costum,Textiles Costume and Jewelry,costum,1,29197,Shaker Woman's Costume,0
costum,Textiles Costume and Jewelry,costum,1,27603,Quaker Costume Doll,0
costum,Textiles Costume and Jewelry,costum,1,29036,Woman's Costume,0
costum,Textiles Costume and Jewelry,costum,1,15278,Walking Costume,0
costum,Textiles Costume and Jewelry,costum,1,27572,Doll in Costume,0
costum,Textiles Costume and Jewelry,costum,1,15059,Shaker Man's Costume,0
costum,Textiles Costume and Jewelry,costum,1,12752,Material used in Costume,0
costum,Textiles Costume and Jewelry,costum,1,13643,Brocade Costume,0
costum,Textiles Costume and Jewelry,costum,1,27651,Costume Doll,0
costum,Textiles Costume and Jewelry,costum,1,15356,Man's Costume,0
costum,Textiles Costume and Jewelry,costum,1,15358,Man's Court Costume,0
costum,Textiles Costume and Jewelry,costum,1,13561,Visiting Costume,0
costum,Textiles Costume and Jewelry,costum,1,13606,Lady's Costume,0
costum,Textiles Costume and Jewelry,costum,1,14000,Baby Costume,0
costum,Textiles Costume and Jewelry,costum,1,21645,Costume,0
costum,Textiles Costume and Jewelry,costum,1,26347,Costume Accessory (Orange Blossoms),0
costum,Textiles Costume and Jewelry,costum,1,15351,Man's Court Costume,0
costum,Textiles Costume and Jewelry,costum,1,12998,Calico Prints from Costume,0
costum,Textiles Costume and Jewelry,costum,1,13780,Suit (Costume),0
costum,Textiles Costume and Jewelry,costum,1,21605,Costume,0
costum,Textiles Costume and Jewelry,costum,1,21607,Costume,0
costum,Textiles Costume and Jewelry,costum,1,21608,Costume,0
costum,Textiles Costume and Jewelry,costum,1,27444,Doll and Costume,0
costum,Textiles Costume and Jewelry,costum,1,27492,Doll and Costume,0
costum,Textiles Costume and Jewelry,costum,1,27546,Doll and Costume,0
costum,Textiles Costume and Jewelry,costum,1,26346,Costume Accessory (Orange Blossoms),0
costum,Textiles Costume and Jewelry,costum,1,21592,Silk Taffeta Costume,0
costum,Textiles Costume and Jewelry,costum,1,14207,Costume Accessories: Worn by T. Jefferson,0
costum,Textiles Costume and Jewelry,costum,1,16138,Shaker Costume,0
costum,The Art and Design of Utopian and Religious Communities,costum,1,27494,Costume Doll,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27557,Costume Doll,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,29169,Shaker Man's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,29197,Shaker Woman's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27603,Quaker Costume Doll,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,29036,Woman's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,15278,Walking Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27572,Doll in Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,15059,Shaker Man's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,12752,Material used in Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,13643,Brocade Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27651,Costume Doll,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,15356,Man's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,15358,Man's Court Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,13561,Visiting Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,13606,Lady's Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,14000,Baby Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,21645,Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,26347,Costume Accessory (Orange Blossoms),1
costum,The Art and Design of Utopian and Religious Communities,costum,1,15351,Man's Court Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,12998,Calico Prints from Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,13780,Suit (Costume),1
costum,The Art and Design of Utopian and Religious Communities,costum,1,21605,Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,21607,Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,21608,Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27444,Doll and Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27492,Doll and Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,27546,Doll and Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,26346,Costume Accessory (Orange Blossoms),1
costum,The Art and Design of Utopian and Religious Communities,costum,1,21592,Silk Taffeta Costume,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,14207,Costume Accessories: Worn by T. Jefferson,1
costum,The Art and Design of Utopian and Religious Communities,costum,1,16138,Shaker Costume,1
ear,Textiles Costume and Jewelry,ear,1,14615,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14607,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14608,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14484,Pin and Earring Set,0
ear,Textiles Costume and Jewelry,ear,1,14606,Earring,0
ear,Textiles Costume and Jewelry,ear,1,14491,Earrings and Pendant,0
ear,Textiles Costume and Jewelry,ear,1,14621,Garnet Earring,0
ear,Textiles Costume and Jewelry,ear,1,14490,"Hair Bracelet, Earrings, and Brooch",0
ear,Textiles Costume and Jewelry,ear,1,14620,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14489,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14612,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14614,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14617,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14619,Child's Earring,0
ear,Textiles Costume and Jewelry,ear,1,14622,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14494,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14616,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14487,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14485,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,29732,Brooch and Earring,0
ear,Textiles Costume and Jewelry,ear,1,24161,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14611,Earring,0
ear,Textiles Costume and Jewelry,ear,1,15440,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14486,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14613,Earring,0
ear,Textiles Costume and Jewelry,ear,1,14483,Earrings and Brooch,0
ear,Textiles Costume and Jewelry,ear,1,14602,Loop Earring,0
ear,Textiles Costume and Jewelry,ear,1,14603,Baby's Earring,0
ear,Textiles Costume and Jewelry,ear,1,14605,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14609,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14610,Gold Earring,0
ear,Textiles Costume and Jewelry,ear,1,24017,Loop Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14482,Brooch and Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14604,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,14618,Earrings,0
ear,Textiles Costume and Jewelry,ear,1,29734,Earring,0
ear,Textiles Costume and Jewelry,ear,1,15442,Hair Brooch and Earrings,0
stool,The Art and Design of Utopian and Religious Communities,stool,1,17476,Foot Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17478,Foot Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,16616,Child's stool chair,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17469,Stool-Living Room,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,14710,Embroidered Stool Cover,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17480,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17467,Cricket (Foot Stool),1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17472,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17475,Foot Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17473,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17474,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17477,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17739,Old Wood Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17811,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,25622,Shaker Loom Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17738,Pennsylvania Dutch Bed Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,25621,Shaker Stools,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,30091,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17740,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17741,Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17481,Foot Stool - Mahogany with Horse Hair Covering,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17737,Office High Stool,1
stool,The Art and Design of Utopian and Religious Communities,stool,1,17742,Round Stool,1
stool,Furniture and Decorative Accessories,stool,1,17476,Foot Stool,5
stool,Furniture and Decorative Accessories,stool,1,17478,Foot Stool,5
stool,Furniture and Decorative Accessories,stool,1,16616,Child's stool chair,5
stool,Furniture and Decorative Accessories,stool,1,17469,Stool-Living Room,5
stool,Furniture and Decorative Accessories,stool,1,14710,Embroidered Stool Cover,5
stool,Furniture and Decorative Accessories,stool,1,17480,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17467,Cricket (Foot Stool),5
stool,Furniture and Decorative Accessories,stool,1,17472,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17475,Foot Stool,5
stool,Furniture and Decorative Accessories,stool,1,17473,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17474,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17477,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17739,Old Wood Stool,5
stool,Furniture and Decorative Accessories,stool,1,17811,Stool,5
stool,Furniture and Decorative Accessories,stool,1,25622,Shaker Loom Stool,5
stool,Furniture and Decorative Accessories,stool,1,17738,Pennsylvania Dutch Bed Stool,5
stool,Furniture and Decorative Accessories,stool,1,25621,Shaker Stools,5
stool,Furniture and Decorative Accessories,stool,1,30091,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17740,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17741,Stool,5
stool,Furniture and Decorative Accessories,stool,1,17481,Foot Stool - Mahogany with Horse Hair Covering,5
stool,Furniture and Decorative Accessories,stool,1,17737,Office High Stool,5
stool,Furniture and Decorative Accessories,stool,1,17742,Round Stool,5
grinder,Domestic Utensils,grinder,1,23502,Pepper Grinder,4
grinder,Domestic Utensils,grinder,1,21473,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21550,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23645,Spice Grinder,4
grinder,Domestic Utensils,grinder,1,29211,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21556,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23641,Potato Grinder,4
grinder,Domestic Utensils,grinder,1,23498,Sausage Grinder,4
grinder,Domestic Utensils,grinder,1,23503,Sausage Grinder,4
grinder,Domestic Utensils,grinder,1,23501,Spice Grinder,4
grinder,Domestic Utensils,grinder,1,21559,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23500,Meat Grinder,4
grinder,Domestic Utensils,grinder,1,21562,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21474,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21564,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,29553,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23494,Sausage Grinder,4
grinder,Domestic Utensils,grinder,1,23642,Sausage Grinder,4
grinder,Domestic Utensils,grinder,1,28685,Grinder,4
grinder,Domestic Utensils,grinder,1,21475,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23497,Meat Grinder,4
grinder,Domestic Utensils,grinder,1,21565,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,23495,Metal Grits Grinder,4
grinder,Domestic Utensils,grinder,1,21563,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21560,Coffee Grinder,4
grinder,Domestic Utensils,grinder,1,21558,Coffee Grinder,4
toy,Toys and Musical Instruments,toy,1,27421,Toy China Set,9
toy,Toys and Musical Instruments,toy,1,27845,Toy Cannon,9
toy,Toys and Musical Instruments,toy,1,20666,Toy Bank,9
toy,Toys and Musical Instruments,toy,1,20703,"Toy Bank: ""Bank Building""",9
toy,Toys and Musical Instruments,toy,1,20705,Toy Bank Building,9
toy,Toys and Musical Instruments,toy,1,28812,Toy Locomotive,9
toy,Toys and Musical Instruments,toy,1,20662,Toy Bank: Speaking Dog and Figure,9
toy,Toys and Musical Instruments,toy,1,20684,Toy Bank: Bird Feeding its Young,9
toy,Toys and Musical Instruments,toy,1,20736,Toy Bank: Uncle Sam,9
toy,Toys and Musical Instruments,toy,1,20753,Toy Bank: Mule,9
toy,Toys and Musical Instruments,toy,1,27775,Tin Toy,9
toy,Toys and Musical Instruments,toy,1,28004,Toy Bus,9
toy,Toys and Musical Instruments,toy,1,29110,Toy Bank,9
toy,Toys and Musical Instruments,toy,1,29365,Toy Horse,9
toy,Toys and Musical Instruments,toy,1,30062,Toy Locomotive,9
